"","RTENO","X.1","X","AOU","RTENO_AOU","MEANSpeciesTotal","MEANLogSpeciesTotal","SDDiffLogSpeciesTotal_shift","SDDiffBreeding_tmean_shift","SDDiffWinter_tmean_shift","SDDiffAnnual_tmean_shift","SDDiffLogSumBreeding_ppt_shift","SDDiffLogSumWinter_ppt_shift","SDDiffLogSumAnnual_ppt_shift","MeanBreeding_tmeanConsec_shift","MeanWinter_tmeanConsec_shift","MeanAnnual_tmeanConsec_shift","MeanLogSumBreeding_pptConsec_shift","MeanLogSumWinter_pptConsec_shift","MeanLogSumAnnual_pptConsec_shift","RTENO_Years","Years_sp.present","Included_in_BBS_migrant_list","Included_in_nonmigrants_Barnagaud","PermanentResidentSauer","StateNum","Route","Proportion_present","No.ofConsqYears","number.of.brood.per.year.x","mean.clutch.size.x","nest.location","main.habitat","log.transformed.body.mass..grams.","maximum.lifespan..years","English_Common_Name","Passerine","NativeSynanthropic_new","NumberofTSperAOU_p1","MEANpopulation","SDpopulation","SDtemp","MEANtemp","SDppt","MEANppt","Stan_Cent_SDDiffBreeding_tmean_shift_noNA1_30","Stan_Cent_MeanBreeding_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumBreeding_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumBreeding_pptConsec_shift_noNA1_30","Stan_Cent_SDDiffWinter_tmean_shift_noNA1_30","Stan_Cent_MeanWinter_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumWinter_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumWinter_pptConsec_shift_noNA1_30","LIFESPAN","reproduction","stan_cent_reproduction","LogofSDDiffLogSpeciesTotal_shift","HABITAT","cent_MEANLogSpeciesTotal","cent_LogofSDDiffLogSpeciesTotal_shift","cent_SDDiffAnnual_tmean_shift","cent_MeanAnnual_tmeanConsec_shift","cent_SDDiffLogSumAnnual_ppt_shift","cent_MeanLogSumAnnual_pptConsec_shift","cent_maximum.lifespan..years","Latitude","Longitude","BCR","Latitude_raw","Longitude_raw"
"2700",66039,1876,1876,5930,"66039 5930",30.58333,4.879611,0.5074665,0.9740106,2.908063,0.9769985,0.5350489,0.3831516,0.2875154,19.05648,-2.674803,9.513452,8.334589,7.725583,10.02479,24,24,"NO","YES","YES",66,39,1,22,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.82739494801782,-0.976964270177754,1.32346881767733,-1.10976207297909,-0.780378066971393,-0.0642300562890657,-0.782131721245308,-0.850981249852348,-0.41567107423899,0.297383394207995,2.18588579848298,-1.19065545845303,-0.9741679253494,-0.080341487978348,0.922903193941424,6,-0.703167172898469,-0.978615507819258,0,0.85154388277087,-0.560526823239776,0.209609795950466,-4.6521310542572,-0.0934270549770371,-0.0360715564183902,3.77003298655164,0.88272438891583,0.470273994980929,13,40.4606653,-82.6249903
"2701",66039,821,821,4090,"66039 4090",8.291667,2.94107,0.7090463,0.9740106,2.908063,0.9769985,0.5350489,0.3831516,0.2875154,19.05648,-2.674803,9.513452,8.334589,7.725583,10.02479,24,24,"YES","YES","YES",66,39,1,22,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.05617096370748,-0.135878885375031,1.32346881767733,-1.10976207297909,-0.780378066971393,-0.0642300562890657,-0.782131721245308,-0.850981249852348,-0.41567107423899,0.297383394207995,2.18588579848298,-1.19065545845303,-0.9741679253494,-0.080341487978348,-0.0465818646784318,4,-0.918789133923553,-0.496048257832352,1,-1.08699711722913,-0.0779595732528703,0.209609795950466,-4.6521310542572,-0.0934270549770371,-0.0360715564183902,0.0700329865516363,0.88272438891583,0.470273994980929,13,40.4606653,-82.6249903
"2702",66042,1879,1879,5930,"66042 5930",27.09524,4.714574,0.5044804,1.305326,2.385331,0.962602,0.6220151,0.5796213,0.3225899,19.15831,-2.531838,9.734541,8.28806,7.649702,9.992472,45,45,"NO","YES","YES",66,42,1,39,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.667038232646101,-0.991804353383501,1.23256982725956,-1.05702147213615,-0.48740757230006,-0.12177642150123,0.671582085207318,-0.821267562570964,-0.282131366016838,0.254351732805937,0.982734166617494,-1.16517657480667,-0.478693587885403,-0.171197291519833,0.922903193941424,6,-0.703167172898469,-0.987129875847301,0,0.68650688277087,-0.569041191267819,0.195213295950466,-4.4310420542572,-0.0583525549770371,-0.0683895564183903,3.77003298655164,0.882595567688317,0.459105108547421,22,40.4600977,-82.7639629
"2703",66042,3028,3028,7310,"66042 7310",14.33333,3.534749,1.166016,1.305326,2.385331,0.962602,0.6220151,0.5796213,0.3225899,19.15831,-2.531838,9.734541,8.28806,7.649702,9.992472,45,45,"YES","YES","YES",66,42,1,39,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.4793281,1.114917,1.23257,-1.057021,-0.4874076,-0.1217764,0.6715821,-0.8212676,-0.2821314,0.2543517,0.9827342,-1.165177,-0.4786936,-0.1711973,0.2678457,11,-0.1641123,0.2215876,1,-0.4933181,0.6396763,0.1952133,-4.431042,-0.05835255,-0.06838956,1.270033,0.882595567688317,0.459105108547421,22,40.4600977,-82.7639629
"2704",66043,3266,3266,7310,"66043 7310",17,3.883778,0.6032109,1.214683,2.238691,0.8608827,0.5811359,0.4317398,0.2432048,19.8882,-0.479926,10.8364,8.252197,7.624439,9.951932,40,40,"YES","YES","YES",66,43,1,30,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.1401972,-0.5423625,0.5903178,-0.7941739,-1.150496,-0.1939631,0.2738675,-0.6082879,-0.3449028,0.2211844,0.6452187,-0.7994897,-0.851634,-0.2014458,0.2678457,11,-0.1641123,-0.7292656,1,-0.1442891,-0.3111769,0.093494,-3.329183,-0.1377377,-0.1089296,1.270033,0.776592900844639,0.518136033435121,28,39.9930387,-82.0294509
"2705",66043,1707,1707,5930,"66043 5930",32.64865,4.91794,0.4598797,1.214683,2.238691,0.8608827,0.5811359,0.4317398,0.2432048,19.8882,-0.479926,10.8364,8.252197,7.624439,9.951932,40,40,"NO","YES","YES",66,43,1,30,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.86463697582663,-1.22456014069326,0.590317774607728,-0.794173905300152,-1.15049591330373,-0.193963117636546,0.273867458726673,-0.608287859047347,-0.34490283861602,0.221184364651411,0.645218660972625,-0.799489678709262,-0.851633986510138,-0.201445840759676,0.922903193941424,6,-0.703167172898469,-1.12067157917801,0,0.88987288277087,-0.702582894598528,0.0934939959504658,-3.3291830542572,-0.137737654977037,-0.10892955641839,3.77003298655164,0.776592900844639,0.518136033435121,28,39.9930387,-82.0294509
"2706",66043,2455,2455,7030,"66043 7030",7.405405,2.520312,1.103157,1.214683,2.238691,0.8608827,0.5811359,0.4317398,0.2432048,19.8882,-0.479926,10.8364,8.252197,7.624439,9.951932,40,40,"YES","YES","YES",66,43,1,30,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-1.464997,0.9755699,0.5903178,-0.7941739,-1.150496,-0.1939631,0.2738675,-0.6082879,-0.3449028,0.2211844,0.6452187,-0.7994897,-0.851634,-0.2014458,-1.120876,12,-0.05630129,0.1416381,0,-1.507755,0.5597268,0.093494,-3.329183,-0.1377377,-0.1089296,-4.029967,0.776592900844639,0.518136033435121,28,39.9930387,-82.0294509
"2707",66049,3192,3192,7310,"66049 7310",23.59091,4.405519,0.6256849,1.240122,2.133452,0.8440927,0.6252287,0.5367569,0.3005794,19.78435,-0.9408354,10.82304,8.277416,7.699426,9.997109,44,44,"YES","YES","YES",66,49,1,41,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.3667477,-0.450381,0.4843063,-0.7973609,-0.671257,-0.1135196,0.3854863,-0.638591,-0.2771968,0.2445078,0.4029942,-0.8816319,-0.5867928,-0.1116605,0.2678457,11,-0.1641123,-0.6764918,1,0.3774519,-0.2584031,0.076704,-3.342543,-0.08036305,-0.06375256,1.270033,0.802294642178487,0.528546378848931,28,40.1062833,-81.8999167
"2708",66049,1613,1613,5930,"66049 5930",44.84091,5.436943,0.4312444,1.240122,2.133452,0.8440927,0.6252287,0.5367569,0.3005794,19.78435,-0.9408354,10.82304,8.277416,7.699426,9.997109,44,44,"NO","YES","YES",66,49,1,41,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.3689215686638,-1.38621776980782,0.48430631007716,-0.797360922416615,-0.671257009154852,-0.113519645231385,0.385486253151406,-0.638590976244362,-0.277196768364615,0.244507785934879,0.402994204490351,-0.881631860181041,-0.58679275122098,-0.111660464444586,0.922903193941424,6,-0.703167172898469,-1.21342237235774,0,1.40887588277087,-0.795333687778258,0.0767039959504658,-3.3425430542572,-0.0803630549770371,-0.0637525564183896,3.77003298655164,0.802294642178487,0.528546378848931,28,40.1062833,-81.8999167
"2709",66056,1231,1231,5930,"66056 5930",28,4.618039,0.7633712,1.216967,2.528347,0.8443665,0.4475917,0.509768,0.2840167,19.71338,-0.6219762,10.89321,8.380045,7.58836,10.04095,39,39,"NO","YES","YES",66,56,1,28,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.573240868913066,0.0497528751516143,0.486035073566646,-0.780621926079623,-0.809602029385871,-0.0354550930540685,0.283888973977512,-0.659299808478083,-0.5499647305092,0.339422707339418,1.31190845436509,-0.824805528866587,-0.654855701112907,-0.244644883154652,0.922903193941424,6,-0.703167172898469,-0.389543336420015,0,0.58997188277087,0.0285453481594667,0.0769777959504658,-3.2723730542572,-0.096925754977037,-0.0199115564183892,3.77003298655164,0.841460630235414,0.619525395271961,28,40.2788528,-80.7678799
"2710",66060,214,214,2890,"66060 2890",29.62162,4.409556,0.806168,1.31444,2.296738,0.8369607,0.5092147,0.6817085,0.3135901,19.85655,-1.923668,10.43459,8.32508,7.638294,10.03552,40,40,"YES","YES","YES",66,60,1,32,3,13,"ground","open",5.135798,6.4,"Northern Bobwhite","NO",NA,278,0.370670238746243,0.186914711092431,0.439275115018672,-0.890025353471263,-0.562581155899059,-0.0451239080519669,0.711571616729273,-0.617523233715481,-0.455340411638494,0.28858913539581,0.778823151944853,-1.0567899580319,-0.221241228648561,-0.184856613442333,-1.54011290093064,39,2.85459518401542,-0.310847576840465,0,0.381488882770871,0.107241107739017,0.0695719959504658,-3.7309930542572,-0.0673523549770371,-0.0253415564183896,-5.62996701344836,0.663190344154843,0.30629954206286,22,39.493375,-84.6652972
"2711",66060,1728,1728,5930,"66060 5930",24,4.384142,0.6969381,1.31444,2.296738,0.8369607,0.5092147,0.6817085,0.3135901,19.85655,-1.923668,10.43459,8.32508,7.638294,10.03552,40,40,"NO","YES","YES",66,60,1,32,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.345976954425412,-0.179189709344374,0.439275115018672,-0.890025353471263,-0.562581155899059,-0.0451239080519669,0.711571616729273,-0.617523233715481,-0.455340411638494,0.28858913539581,0.778823151944853,-1.0567899580319,-0.221241228648561,-0.184856613442333,0.922903193941424,6,-0.703167172898469,-0.520897569050079,0,0.35607488277087,-0.102808884470597,0.0695719959504658,-3.7309930542572,-0.0673523549770371,-0.0253415564183896,3.77003298655164,0.663190344154843,0.30629954206286,22,39.493375,-84.6652972
"2712",66061,45,45,2890,"66061 2890",58.11538,5.550281,1.183713,1.185689,2.281234,0.7997274,0.4744035,0.7233391,0.285449,20.23869,-1.364625,10.95373,8.273405,7.533572,10.01067,27,27,"YES","YES","YES",66,61,1,24,3,13,"ground","open",5.135798,6.4,"Northern Bobwhite","NO",NA,278,1.47904541608468,1.15279403387158,0.204185379324449,-0.766184929381393,-0.797638305326576,-0.0893725365414256,0.146650377648379,-0.506015932746137,-0.508794253370833,0.240798271569996,0.743138206503513,-0.957158638825721,-0.116253569211871,-0.310245069821021,-1.54011290093064,39,2.85459518401542,0.243319331247397,0,1.52221388277087,0.661408015826879,0.0323386959504658,-3.2118530542572,-0.095493454977037,-0.0501915564183903,-5.62996701344836,0.662265196216671,0.358851098993306,22,39.4892987,-84.0114069
"2713",66061,3126,3126,7310,"66061 7310",21.34615,4.316594,0.5632148,1.185689,2.281234,0.7997274,0.4744035,0.7233391,0.285449,20.23869,-1.364625,10.95373,8.273405,7.533572,10.01067,27,27,"YES","YES","YES",66,61,1,24,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.2803445,-0.7148738,0.2041854,-0.7661849,-0.7976383,-0.08937254,0.1466504,-0.5060159,-0.5087943,0.2407983,0.7431382,-0.9571586,-0.1162536,-0.3102451,0.2678457,11,-0.1641123,-0.8282428,1,0.2885269,-0.4101541,0.0323387,-3.211853,-0.09549345,-0.05019156,1.270033,0.662265196216671,0.358851098993306,22,39.4892987,-84.0114069
"2714",66061,1238,1238,5930,"66061 5930",61.03846,5.818052,0.4128828,1.185689,2.281234,0.7997274,0.4744035,0.7233391,0.285449,20.23869,-1.364625,10.95373,8.273405,7.533572,10.01067,27,27,"NO","YES","YES",66,61,1,24,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.73922269773547,-1.49562904754407,0.204185379324449,-0.766184929381393,-0.797638305326576,-0.0893725365414256,0.146650377648379,-0.506015932746137,-0.508794253370833,0.240798271569996,0.743138206503513,-0.957158638825721,-0.116253569211871,-0.310245069821021,0.922903193941424,6,-0.703167172898469,-1.27619577535985,0,1.78998488277087,-0.858107090780368,0.0323386959504658,-3.2118530542572,-0.095493454977037,-0.0501915564183903,3.77003298655164,0.662265196216671,0.358851098993306,22,39.4892987,-84.0114069
"2715",66061,2016,2016,7030,"66061 7030",10.11538,3.027147,0.9959521,1.185689,2.281234,0.7997274,0.4744035,0.7233391,0.285449,20.23869,-1.364625,10.95373,8.273405,7.533572,10.01067,27,27,"YES","YES","YES",66,61,1,24,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.972535,0.718504,0.2041854,-0.7661849,-0.7976383,-0.08937254,0.1466504,-0.5060159,-0.5087943,0.2407983,0.7431382,-0.9571586,-0.1162536,-0.3102451,-1.120876,12,-0.05630129,-0.005851737,0,-1.00092,0.4122369,0.0323387,-3.211853,-0.09549345,-0.05019156,-4.029967,0.662265196216671,0.358851098993306,22,39.4892987,-84.0114069
"2716",66061,447,447,4090,"66061 4090",7.192308,2.508071,0.8804157,1.185689,2.281234,0.7997274,0.4744035,0.7233391,0.285449,20.23869,-1.364625,10.95373,8.273405,7.533572,10.01067,27,27,"YES","YES","YES",66,61,1,24,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.47689054416058,0.408449977443147,0.204185379324449,-0.766184929381393,-0.797638305326576,-0.0893725365414256,0.146650377648379,-0.506015932746137,-0.508794253370833,0.240798271569996,0.743138206503513,-0.957158638825721,-0.116253569211871,-0.310245069821021,-0.0465818646784318,4,-0.918789133923553,-0.18374322259044,1,-1.51999611722913,0.234345461989042,0.0323386959504658,-3.2118530542572,-0.095493454977037,-0.0501915564183903,0.0700329865516363,0.662265196216671,0.358851098993306,22,39.4892987,-84.0114069
"2717",66064,3372,3372,7310,"66064 7310",7.259259,2.636596,0.9835803,1.091651,2.506417,0.8367893,0.5902273,0.4331665,0.3388421,20.53469,-0.4141155,11.38235,8.362135,7.826353,10.08725,28,28,"YES","YES","YES",66,64,1,26,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-1.35201,0.6870727,0.4381929,-0.663938,-0.3516561,0.04698803,-0.2659605,-0.419644,-0.3309427,0.3228589,1.261433,-0.7877611,-0.848036,0.04031506,0.2678457,11,-0.1641123,-0.02388526,1,-1.391471,0.3942034,0.0694006,-2.783233,-0.04210035,0.02638844,1.270033,0.633184303412948,0.37072183518154,22,39.3611652,-83.8637013
"2718",66064,1524,1524,5930,"66064 5930",25.51852,4.598769,0.5330141,1.091651,2.506417,0.8367893,0.5902273,0.4331665,0.3388421,20.53469,-0.4141155,11.38235,8.362135,7.826353,10.08725,28,28,"NO","YES","YES",66,64,1,26,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.554517346883382,-0.853457667240289,0.438192901497496,-0.663937977550673,-0.351656098337568,0.0469880256204516,-0.265960502893824,-0.419644024317481,-0.330942668994594,0.322858907220979,1.26143303811582,-0.787761087290323,-0.848036010652996,0.0403150574398111,0.922903193941424,6,-0.703167172898469,-0.90775439730438,0,0.57070188277087,-0.489665712724898,0.0694005959504658,-2.7832330542572,-0.0421003549770371,0.0263884435816095,3.77003298655164,0.633184303412948,0.37072183518154,22,39.3611652,-83.8637013
"2719",66067,1634,1634,5930,"66067 5930",13.86486,3.430578,0.7466335,1.335991,2.325401,0.8455029,0.6892227,0.4850343,0.3509174,20.35056,-0.7503227,11.20434,8.338695,7.639223,9.979569,43,43,"NO","YES","YES",66,67,1,31,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.580544922103596,-0.0059943443004355,0.493210262863402,-0.70640211803732,-0.250793459830825,-0.144751876366399,0.806131019168341,-0.473372603705886,-0.178931694255727,0.301180767925823,0.844795648796318,-0.847679138071059,-0.717231291957364,-0.183744279109758,0.922903193941424,6,-0.703167172898469,-0.421527853860081,0,-0.597489117229129,-0.00343916928059929,0.0781141959504658,-2.9612430542572,-0.0300250549770371,-0.0812925564183899,3.77003298655164,0.706038994301011,0.375549867118491,22,39.6821707,-83.8036269
"2720",66072,503,503,4090,"66072 4090",5.478261,2.17269,1.233347,1.123024,2.330308,0.7322158,0.4208472,0.3690768,0.2917612,20.3112,-0.4040667,11.36181,8.474735,7.901518,10.18679,25,25,"YES","YES","YES",66,72,1,20,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.80276047367992,1.25607975109546,-0.222080468728077,-0.66883777781805,-0.744913723181017,0.224231827626111,-0.128305074713189,-0.484857733150997,-0.591031866092305,0.426995361343605,0.856089897201933,-0.78597021395779,-1.0096629772833,0.130313561323467,-0.0465818646784318,4,-0.918789133923553,0.302578756552581,1,-1.85537711722913,0.720667441132063,-0.0351729040495342,-2.8037730542572,-0.089181254977037,0.125928443581611,0.0700329865516363,0.596404549299044,0.466239254989353,28,39.1991097,-82.6751939
"2721",66072,3137,3137,7310,"66072 7310",11.3913,3.365674,1.086234,1.123024,2.330308,0.7322158,0.4208472,0.3690768,0.2917612,20.3112,-0.4040667,11.36181,8.474735,7.901518,10.18679,25,25,"YES","YES","YES",66,72,1,20,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.6436083,0.9366967,-0.2220805,-0.6688378,-0.7449137,0.2242318,-0.1283051,-0.4848577,-0.5910319,0.4269954,0.8560899,-0.7859702,-1.009663,0.1303136,0.2678457,11,-0.1641123,0.1193349,1,-0.6623931,0.5374236,-0.0351729,-2.803773,-0.08918125,0.1259284,1.270033,0.596404549299044,0.466239254989353,28,39.1991097,-82.6751939
"2722",66072,2633,2633,7180,"66072 7180",13.82609,3.541119,0.7105285,1.123024,2.330308,0.7322158,0.4208472,0.3690768,0.2917612,20.3112,-0.4040667,11.36181,8.474735,7.901518,10.18679,25,25,"YES","YES","YES",66,72,1,20,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.4731388,-0.1306279,-0.2220805,-0.6688378,-0.7449137,0.2242318,-0.1283051,-0.4848577,-0.5910319,0.4269954,0.8560899,-0.7859702,-1.009663,0.1303136,-0.8064485,12,-0.05630129,-0.4930356,1,-0.4869481,-0.07494692,-0.0351729,-2.803773,-0.08918125,0.1259284,-2.829967,0.596404549299044,0.466239254989353,28,39.1991097,-82.6751939
"2723",66072,1429,1429,5930,"66072 5930",20.21739,4.27397,0.5329309,1.123024,2.330308,0.7322158,0.4208472,0.3690768,0.2917612,20.3112,-0.4040667,11.36181,8.474735,7.901518,10.18679,25,25,"NO","YES","YES",66,72,1,20,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.238929322403908,-0.853850177192598,-0.222080468728077,-0.66883777781805,-0.744913723181017,0.224231827626111,-0.128305074713189,-0.484857733150997,-0.591031866092305,0.426995361343605,0.856089897201933,-0.78597021395779,-1.0096629772833,0.130313561323467,0.922903193941424,6,-0.703167172898469,-0.907979610101749,0,0.245902882770871,-0.489890925522267,-0.0351729040495342,-2.8037730542572,-0.089181254977037,0.125928443581611,3.77003298655164,0.596404549299044,0.466239254989353,28,39.1991097,-82.6751939
"2724",66073,1220,1220,5930,"66073 5930",32.08889,4.95786,0.4269241,1.263176,2.132015,0.7603649,0.5109379,0.518261,0.2568039,20.14113,-0.05201017,11.43102,8.2895,7.756345,10.0348,48,48,"NO","YES","YES",66,73,1,41,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.903424884463113,-1.41153570749534,-0.0443480496561641,-0.652327788699007,-1.03690526898706,-0.0464059608693666,0.4866403742516,-0.534483646889041,-0.452694376452313,0.255683495629531,0.39968671825459,-0.723227533128142,-0.633437316761113,-0.0435087336848744,0.922903193941424,6,-0.703167172898469,-1.22794848941329,0,0.929792882770871,-0.809859804833808,-0.00702380404953418,-2.7345630542572,-0.124138554977037,-0.026061556418389,3.77003298655164,0.623084342426125,0.506998056358727,28,39.3166637,-82.1680389
"2725",66073,3166,3166,7310,"66073 7310",11.93333,3.402561,0.8812812,1.263176,2.132015,0.7603649,0.5109379,0.518261,0.2568039,20.14113,-0.05201017,11.43102,8.2895,7.756345,10.0348,48,48,"YES","YES","YES",66,73,1,41,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.6077674,0.4109206,-0.04434805,-0.6523278,-1.036905,-0.04640596,0.4866404,-0.5344836,-0.4526944,0.2556835,0.3996867,-0.7232275,-0.6334373,-0.04350873,0.2678457,11,-0.1641123,-0.1823257,1,-0.6255061,0.235763,-0.007023804,-2.734563,-0.1241386,-0.02606156,1.270033,0.623084342426125,0.506998056358727,28,39.3166637,-82.1680389
"2726",66074,3145,3145,7310,"66074 7310",14.11364,3.665986,0.7351484,1.328339,2.085233,0.8549291,0.6109231,0.5341843,0.2746056,20.64299,0.1058958,11.60954,8.230802,7.73726,10.00275,45,45,"YES","YES","YES",66,74,1,40,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.3518129,-0.04497466,0.552727,-0.609742,-0.8882111,-0.1034751,0.7725563,-0.3880424,-0.2991635,0.2013975,0.2920104,-0.6950859,-0.5932806,-0.06636008,0.2678457,11,-0.1641123,-0.4438926,1,-0.3620811,-0.02580392,0.0875404,-2.556043,-0.1063369,-0.05811156,1.270033,0.585874753000762,0.447305867325613,28,39.1527143,-82.9107789
"2727",66074,1823,1823,5930,"66074 5930",40.93182,5.306304,0.4260538,1.328339,2.085233,0.8549291,0.6109231,0.5341843,0.2746056,20.64299,0.1058958,11.60954,8.230802,7.73726,10.00275,45,45,"NO","YES","YES",66,74,1,40,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.24198736033812,-1.41666692108147,0.552726955356436,-0.609741988127824,-0.888211122099987,-0.103475117532832,0.77255631045581,-0.388042410524159,-0.299163528438562,0.201397513532818,0.292010433577298,-0.69508590520036,-0.593280557129778,-0.0663600800112168,0.922903193941424,6,-0.703167172898469,-1.23089247642581,0,1.27823688277087,-0.812803791846328,0.0875403959504658,-2.5560430542572,-0.106336854977037,-0.0581115564183889,3.77003298655164,0.585874753000762,0.447305867325613,28,39.1527143,-82.9107789
"2728",66074,2785,2785,7180,"66074 7180",13.29545,3.369066,1.134832,1.328339,2.085233,0.8549291,0.6109231,0.5341843,0.2746056,20.64299,0.1058958,11.60954,8.230802,7.73726,10.00275,45,45,"YES","YES","YES",66,74,1,40,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.6403125,1.046753,0.552727,-0.609742,-0.8882111,-0.1034751,0.7725563,-0.3880424,-0.2991635,0.2013975,0.2920104,-0.6950859,-0.5932806,-0.06636008,-0.8064485,12,-0.05630129,0.1824787,1,-0.6590011,0.6005674,0.0875404,-2.556043,-0.1063369,-0.05811156,-2.829967,0.585874753000762,0.447305867325613,28,39.1527143,-82.9107789
"2729",66075,3227,3227,7310,"66075 7310",8.307692,2.890301,1.113354,0.9277139,2.428948,0.8444414,0.5457988,0.4557906,0.2310828,19.77639,-1.163003,10.67665,8.387556,7.689011,10.06581,41,41,"YES","YES","YES",66,75,1,34,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-1.1055,0.9987062,0.486508,-0.8322821,-1.251749,0.008811342,-0.9852679,-0.6409137,-0.3991642,0.3463691,1.083126,-0.921226,-0.7909806,-0.1241308,0.2678457,11,-0.1641123,0.1549124,1,-1.137766,0.5730011,0.0770527,-3.488933,-0.1498597,0.004948444,1.270033,0.770365157072531,0.47786204123332,13,39.9655986,-82.5305735
"2730",66075,1656,1656,5930,"66075 5930",27.07692,4.664646,0.4785338,0.9277139,2.428948,0.8444414,0.5457988,0.4557906,0.2310828,19.77639,-1.163003,10.67665,8.387556,7.689011,10.06581,41,41,"NO","YES","YES",66,75,1,34,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.618526140902559,-1.12457642215787,0.486507989510264,-0.832282137662052,-1.2517486278515,0.00881134172452016,-0.985267923133887,-0.640913680268322,-0.399164218593724,0.346369145233867,1.08312569559808,-0.921226043585306,-0.790980592142054,-0.1241308218975,0.922903193941424,6,-0.703167172898469,-1.06330726553612,0,0.636578882770871,-0.645218580956638,0.0770526959504658,-3.4889330542572,-0.149859654977037,0.00494844358161117,3.77003298655164,0.770365157072531,0.47786204123332,13,39.9655986,-82.5305735
"2731",66082,1177,1177,5930,"66082 5930",26.31915,4.573402,0.6180396,1.234202,2.080104,0.7704321,0.5367957,0.5160727,0.2647122,20.01673,-0.2367333,11.27276,8.274548,7.744842,10.02956,47,47,"NO","YES","YES",66,82,1,45,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.529869729689453,-0.481295486633667,0.0192158941033433,-0.690080582774714,-0.970848773156491,-0.0557364563737843,0.359511047247306,-0.57078319218811,-0.412988800409359,0.241855358311222,0.280205216525656,-0.756148451786982,-0.638955961583559,-0.0572818034670022,0.922903193941424,6,-0.703167172898469,-0.694228815182801,0,0.54533488277087,-0.276140130603319,0.00304339595046577,-2.8928230542572,-0.116230254977037,-0.0313015564183896,3.77003298655164,0.612533756796554,0.529928925621017,28,39.2701767,-81.8827139
"2732",66082,3011,3011,7310,"66082 7310",13.53191,3.497336,0.9463425,1.234202,2.080104,0.7704321,0.5367957,0.5160727,0.2647122,20.01673,-0.2367333,11.27276,8.274548,7.744842,10.02956,47,47,"YES","YES","YES",66,82,1,45,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.5156801,0.5900251,0.01921589,-0.6900806,-0.9708488,-0.05573646,0.359511,-0.5707832,-0.4129888,0.2418554,0.2802052,-0.7561485,-0.638956,-0.0572818,0.2678457,11,-0.1641123,-0.07956568,1,-0.5307311,0.338523,0.003043396,-2.892823,-0.1162303,-0.03130156,1.270033,0.612533756796554,0.529928925621017,28,39.2701767,-81.8827139
